Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
.,org.axonframework.extensions.kafka.eventhandling.tokenstore,KafkaTokenStoreConcurrentIntegrationTest,ableToStoreAfterSetClaimTimeout,Magic Number,The method contains a magic number: 43,222
.,org.axonframework.extensions.kafka.eventhandling.tokenstore,KafkaTokenStoreConcurrentIntegrationTest,ableToStoreAfterSetClaimTimeout,Magic Number,The method contains a magic number: 2,222
.,org.axonframework.extensions.kafka.eventhandling.tokenstore,KafkaTokenStoreConcurrentIntegrationTest,getTokenStore,Long Statement,The length of the statement "KafkaTokenStore tokenStore=KafkaTokenStore.builder().topic(topic).executor(Executors.newFixedThreadPool(1`new AxonThreadFactory("tokenStoreConsumer"))).onShutdown(e -> {" is 169.,240
.,org.axonframework.extensions.kafka.eventhandling.tokenstore,KafkaTokenStoreConcurrentIntegrationTest,getTokenStore,Long Statement,The length of the statement ").nodeId(nodeId).claimTimeout(Duration.ofSeconds(1)).serializer(serializer).consumerConfiguration(configuration).producerConfiguration(configuration).readTimeOut(Duration.ofSeconds(10L)).writeTimeout(Duration.ofSeconds(10L)).build();" is 233.,240
.,org.axonframework.extensions.kafka.eventhandling.tokenstore,KafkaTokenStoreConcurrentIntegrationTest,getTokenStore,Magic Number,The method contains a magic number: 10L,240
.,org.axonframework.extensions.kafka.eventhandling.tokenstore,KafkaTokenStoreConcurrentIntegrationTest,getTokenStore,Magic Number,The method contains a magic number: 10L,240
.,org.axonframework.extensions.kafka.eventhandling.tokenstore,KafkaTokenStoreConcurrentIntegrationTest,testConcurrency,Magic Number,The method contains a magic number: 2,267
.,org.axonframework.extensions.kafka.eventhandling.tokenstore,KafkaTokenStoreConcurrentIntegrationTest,testConcurrency,Magic Number,The method contains a magic number: 6L,267
.,org.axonframework.extensions.kafka.eventhandling.tokenstore,TokenUpdateSerializerTest,testSerializeHappyFlow,Long Statement,The length of the statement "AbstractTokenEntry<byte[]> tokenEntry=new GenericTokenEntry<>(someToken`JacksonSerializer.defaultSerializer()`byte[].class`"processorName"`0);" is 142.,47
.,org.axonframework.extensions.kafka.eventhandling.tokenstore,TokenUpdateSerializerTest,testSerializeHappyFlow,Magic Number,The method contains a magic number: 42,47
.,org.axonframework.extensions.kafka.eventhandling.tokenstore,KafkaTokenStoreIntegrationTest,storeTokenWhenNotInitialized,Magic Number,The method contains a magic number: 42,70
.,org.axonframework.extensions.kafka.eventhandling.tokenstore,KafkaTokenStoreIntegrationTest,fetchTokenWhenNotTheOwner,Magic Number,The method contains a magic number: 5,82
.,org.axonframework.extensions.kafka.eventhandling.tokenstore,KafkaTokenStoreIntegrationTest,fetchTokenWhenNotTheOwner,Magic Number,The method contains a magic number: 42,82
.,org.axonframework.extensions.kafka.eventhandling.tokenstore,KafkaTokenStoreIntegrationTest,requiresExplicitSegmentInitializationTest,Magic Number,The method contains a magic number: 5,90
.,org.axonframework.extensions.kafka.eventhandling.tokenstore,KafkaTokenStoreIntegrationTest,deleteTokenHappyFlow,Magic Number,The method contains a magic number: 5,96
.,org.axonframework.extensions.kafka.eventhandling.tokenstore,KafkaTokenStoreIntegrationTest,deleteTokenHappyFlow,Magic Number,The method contains a magic number: 42,96
.,org.axonframework.extensions.kafka.eventhandling.tokenstore,KafkaTokenStoreIntegrationTest,deleteTokenHappyFlow,Magic Number,The method contains a magic number: 4,96
.,org.axonframework.extensions.kafka.eventhandling.tokenstore,KafkaTokenStoreIntegrationTest,testInitializeTokensWithoutInitialToken,Magic Number,The method contains a magic number: 5,110
.,org.axonframework.extensions.kafka.eventhandling.tokenstore,KafkaTokenStoreIntegrationTest,testInitializeTokensWhenThereIsAlreadyASegment,Magic Number,The method contains a magic number: 5,122
.,org.axonframework.extensions.kafka.eventhandling.tokenstore,KafkaTokenStoreIntegrationTest,testInitializeTokensAtGivenPosition,Magic Number,The method contains a magic number: 5,128
.,org.axonframework.extensions.kafka.eventhandling.tokenstore,KafkaTokenStoreIntegrationTest,testStoreTokenWhenNotInitialized,Magic Number,The method contains a magic number: 20,169
.,org.axonframework.extensions.kafka.eventhandling.tokenstore,KafkaTokenStoreIntegrationTest,testStoreTokenWhenIsInitialized,Magic Number,The method contains a magic number: 5,176
.,org.axonframework.extensions.kafka.eventhandling.tokenstore,KafkaTokenStoreIntegrationTest,testStoreTokenWhenIsInitialized,Magic Number,The method contains a magic number: 20,176
.,org.axonframework.extensions.kafka.eventhandling.tokenstore,KafkaTokenStoreIntegrationTest,getTokenStore,Long Statement,The length of the statement "KafkaTokenStore tokenStore=KafkaTokenStore.builder().topic(topic).serializer(serializer).consumerConfiguration(configuration).producerConfiguration(configuration).build();" is 171.,185
.,org.axonframework.extensions.kafka.eventhandling.tokenstore,KafkaTokenStoreBuilderTest,testBuildWithoutSerializer,Long Statement,The length of the statement "KafkaTokenStore.Builder builder=KafkaTokenStore.builder().consumerConfiguration(configuration).producerConfiguration(configuration);" is 132.,48
.,org.axonframework.extensions.kafka.eventhandling.tokenstore,TokenStoreState,TokenStoreState,Long Parameter List,The method has 7 parameters. ,82
.,org.axonframework.extensions.kafka.eventhandling.tokenstore,TokenStoreState,startConsumer,Long Statement,The length of the statement "List<TopicPartition> partitions=topicInfo.get(topic).stream().map(p -> new TopicPartition(p.topic()`p.partition())).collect(Collectors.toList());" is 145.,191
.,org.axonframework.extensions.kafka.eventhandling.tokenstore,TokenStoreState,startConsumer,Magic Number,The method contains a magic number: 100L,191
.,org.axonframework.extensions.kafka.eventhandling.tokenstore,TokenStoreState,createTopic,Long Statement,The length of the statement "topicConfig.put(TopicConfig.MIN_COMPACTION_LAG_MS_CONFIG`String.valueOf((2 * Duration.from(claimTimeout).getSeconds())));" is 121.,236
.,org.axonframework.extensions.kafka.eventhandling.tokenstore,TokenStoreState,createTopic,Long Statement,The length of the statement "topicConfig.put(TopicConfig.MAX_COMPACTION_LAG_MS_CONFIG`String.valueOf((8 * Duration.from(claimTimeout).getSeconds())));" is 121.,236
.,org.axonframework.extensions.kafka.eventhandling.tokenstore,TokenStoreState,createTopic,Magic Number,The method contains a magic number: 3,236
.,org.axonframework.extensions.kafka.eventhandling.tokenstore,TokenStoreState,createTopic,Magic Number,The method contains a magic number: 2,236
.,org.axonframework.extensions.kafka.eventhandling.tokenstore,TokenStoreState,createTopic,Magic Number,The method contains a magic number: 8,236
.,org.axonframework.extensions.kafka.eventhandling.tokenstore,TokenStoreState,mergeFunction,Long Statement,The length of the statement "throw new TokenStoreUpdateException(String.format(SEQUENCE_ERROR_FORMAT`newUpdate.getSequenceNumber()`oldUpdate.getSequenceNumber()`newUpdate.getProcessorName()`newUpdate.getSegment()));" is 186.,308
.,org.axonframework.extensions.kafka.eventhandling.tokenstore,KafkaTokenStore,KafkaTokenStore,Long Statement,The length of the statement "this.tokenStoreState=new TokenStoreState(builder.executorSupplier.get()`builder.topic`builder.claimTimeout`builder.consumerConfiguration`builder.producerConfiguration`builder.writeTimeout`builder.shutdownAction);" is 212.,108
.,org.axonframework.extensions.kafka.eventhandling.tokenstore,KafkaTokenStore,storeToken,Long Statement,The length of the statement "AbstractTokenEntry<byte[]> tokenEntry=new GenericTokenEntry<>(trackingToken`serializer`byte[].class`processorName`segment);" is 123.,134
.,org.axonframework.extensions.kafka.eventhandling.tokenstore,KafkaTokenStore,storeToken,Long Statement,The length of the statement "throw new UnableToClaimTokenException(String.format("Unable to claim token '%s[%s]'. It is owned by '%s'"`processorName`segment`tokenEntry.getOwner()));" is 152.,134
.,org.axonframework.extensions.kafka.eventhandling.tokenstore,KafkaTokenStore,fetchToken,Long Statement,The length of the statement "throw new UnableToClaimTokenException(String.format("Unable to claim token '%s[%s]'. It has not been initialized yet"`processorName`segment));" is 142.,160
.,org.axonframework.extensions.kafka.eventhandling.tokenstore,KafkaTokenStore,fetchToken,Long Statement,The length of the statement "throw new UnableToClaimTokenException(String.format("Unable to claim token '%s[%s]'. It is owned by '%s'"`processorName`segment`tokenEntry.getOwner()));" is 152.,160
.,org.axonframework.extensions.kafka.eventhandling.tokenstore,KafkaTokenStore,initializeTokenSegments,Long Statement,The length of the statement "throw new UnableToClaimTokenException(String.format("Unable to initialize tokens for '%s'` already %d segments exist"`processorName`currentSegments.length));" is 157.,232
.,org.axonframework.extensions.kafka.eventhandling.tokenstore,KafkaTokenStore,initializeTokenSegments,Long Statement,The length of the statement "List<FutureWithContext> futures=IntStream.range(0`segmentCount).mapToObj(segment -> new GenericTokenEntry<>(initialToken`serializer`byte[].class`processorName`segment)).map(tokenEntry -> new TokenUpdate(tokenEntry`0)).map(u -> {" is 228.,232
.,org.axonframework.extensions.kafka.eventhandling.tokenstore,KafkaTokenStore,initializeSegment,Long Statement,The length of the statement "throw new UnableToInitializeTokenException(String.format("Unable to initialize token '%s[%s]'` one already exist"`processorName`segment));" is 138.,262
.,org.axonframework.extensions.kafka.eventhandling.tokenstore,KafkaTokenStore,fetchAvailableSegments,Long Statement,The length of the statement "return tokenStoreState.fetchAll(processorName).stream().filter(this::isAvailable).map(update -> Segment.computeSegment(update.getSegment()`allSegments)).collect(Collectors.toList());" is 182.,288
.,org.axonframework.extensions.kafka.eventhandling.tokenstore,KafkaTokenStore,handleFuture,Long Statement,The length of the statement "throw new UnableToClaimTokenException(String.format("Unable to process update '%s[%s]'` error sending token"`fwc.processorName`fwc.segment));" is 141.,352
.,org.axonframework.extensions.kafka.eventhandling.tokenstore,KafkaTokenStore,handleFuture,Long Statement,The length of the statement "throw new UnableToClaimTokenException(String.format("Unable to process update '%s[%s]'` timed out writing to store state"`fwc.processorName`fwc.segment));" is 154.,352
.,org.axonframework.extensions.kafka.eventhandling.tokenstore,KafkaTokenStore,handleFuture,Long Statement,The length of the statement "throw new UnableToClaimTokenException(String.format("Unable to process update '%s[%s]'` concurrent write invalidated this one"`fwc.processorName`fwc.segment));" is 159.,352
.,org.axonframework.extensions.kafka.eventhandling.tokenstore,KafkaTokenStore,updatableToken,Long Statement,The length of the statement "throw new UnableToClaimTokenException(String.format("Unable to claim token '%s[%s]'` not the owner` and claim timeout is not expired yet"`update.getProcessorName()`update.getSegment()));" is 186.,392
.,org.axonframework.extensions.kafka.eventhandling.tokenstore,KafkaTokenStore,deletableToken,Long Statement,The length of the statement "throw new UnableToClaimTokenException(String.format("Unable to remove token '%s[%s]'. It is not owned by %s"`update.getProcessorName()`update.getSegment()`nodeId));" is 164.,405
.,org.axonframework.extensions.kafka.eventhandling.tokenstore,TokenUpdate,toTokenEntry,Long Statement,The length of the statement "return new GenericTokenEntry<>(token.length == 0 ? null : token`tokenType`timestamp.toString()`owner`processorName`segment`byte[].class);" is 137.,126
.,org.axonframework.extensions.kafka.eventhandling.cloudevent,CloudEventKafkaMessageConverterTest,eventMessage,Long Statement,The length of the statement "return asEventMessage("SomePayload").withMetaData(MetaData.with("key"`"value").and("traceId"`UUID.randomUUID().toString()));" is 124.,77
.,org.axonframework.extensions.kafka.eventhandling.cloudevent,CloudEventKafkaMessageConverterTest,toReceiverRecord,Long Statement,The length of the statement "ConsumerRecord<String`CloudEvent> receiverRecord=new ConsumerRecord<>(SOME_TOPIC`SOME_PARTITION`SOME_OFFSET`message.key()`message.value());" is 139.,90
.,org.axonframework.extensions.kafka.eventhandling.cloudevent,CloudEventKafkaMessageConverterTest,setUp,Long Statement,The length of the statement "serializer=XStreamSerializer.builder().xStream(xStream).revisionResolver(new FixedValueRevisionResolver("stub-revision")).build();" is 130.,98
.,org.axonframework.extensions.kafka.eventhandling.cloudevent,CloudEventKafkaMessageConverterTest,whenMinimalCloudEventRead_thenShouldReturnAxonMessageAnywayBasedOnDefaults,Long Statement,The length of the statement "EventMessage<?> eventMessage=testSubject.readKafkaMessage(consumerRecord).orElseThrow(() -> new AssertionError("Expected valid message"));" is 138.,173
.,org.axonframework.extensions.kafka.eventhandling.cloudevent,CloudEventKafkaMessageConverterTest,whenMetadataContainsUnsupportedValue_thenThrowAnError,Long Statement,The length of the statement "EventMessage<Object> eventMessage=asEventMessage("SomePayload").withMetaData(MetaData.with("key"`Collections.singletonList("value")));" is 134.,292
.,org.axonframework.extensions.kafka.eventhandling.cloudevent,CloudEventKafkaMessageConverterTest,whenSequencingPolicyIsSet_thenItShouldBeUsed,Long Statement,The length of the statement "testSubject=CloudEventKafkaMessageConverter.builder().serializer(serializer).sequencingPolicy(new FullConcurrencyPolicy()).build();" is 131.,300
.,org.axonframework.extensions.kafka.eventhandling.cloudevent,CloudEventKafkaMessageConverterTest,whenAddMetadataMappersIsSupplied_thenItShouldBeUsed,Long Statement,The length of the statement "testSubject=CloudEventKafkaMessageConverter.builder().serializer(serializer).addMetadataMappers(metadataToExtensionMap).build();" is 128.,313
.,org.axonframework.extensions.kafka.eventhandling.cloudevent,CloudEventKafkaMessageConverterTest,testSubjectSupplierIsSet_thenItShouldBeUsed,Long Statement,The length of the statement "testSubject=CloudEventKafkaMessageConverter.builder().serializer(serializer).subjectSupplier(m -> Optional.of(expected)).build();" is 129.,360
.,org.axonframework.extensions.kafka.eventhandling.cloudevent,CloudEventKafkaMessageConverterTest,testDataContentTypeIsSet_thenItShouldBeUsed,Long Statement,The length of the statement "testSubject=CloudEventKafkaMessageConverter.builder().serializer(serializer).dataContentTypeSupplier(m -> Optional.of(expected)).build();" is 137.,373
.,org.axonframework.extensions.kafka.eventhandling.cloudevent,CloudEventKafkaMessageConverterTest,givenAnCloudEventWithSubject_whenConvertedToAxonEvent_thenSubjectIsPresentInMetadata,Long Statement,The length of the statement "EventMessage<?> eventMessage=testSubject.readKafkaMessage(consumerRecord).orElseThrow(() -> new AssertionError("Expected valid message"));" is 138.,434
.,org.axonframework.extensions.kafka.eventhandling.cloudevent,CloudEventKafkaMessageConverterTest,givenAnCloudEventWithDataContentType_whenConvertedToAxonEvent_thenDataContentTypeIsPresentInMetadata,Long Statement,The length of the statement "EventMessage<?> eventMessage=testSubject.readKafkaMessage(consumerRecord).orElseThrow(() -> new AssertionError("Expected valid message"));" is 138.,449
.,org.axonframework.extensions.kafka.eventhandling.cloudevent,CloudEventKafkaMessageConverterTest,givenAnCloudEventWithDataSchema_whenConvertedToAxonEvent_thenDataSchemaIsPresentInMetadata,Long Statement,The length of the statement "EventMessage<?> eventMessage=testSubject.readKafkaMessage(consumerRecord).orElseThrow(() -> new AssertionError("Expected valid message"));" is 138.,464
.,org.axonframework.extensions.kafka.eventhandling.cloudevent,CloudEventKafkaMessageConverterTest,receiverMessage,Long Statement,The length of the statement "return testSubject.readKafkaMessage(toReceiverRecord(senderMessage)).orElseThrow(() -> new AssertionError("Expected valid message"));" is 133.,486
.,org.axonframework.extensions.kafka.eventhandling.cloudevent,CloudEventKafkaMessageConverterTest,minimalCloudEventAsBuilder,Long Statement,The length of the statement "return new CloudEventBuilder().withId(UUID.randomUUID().toString()).withTime(Instant.now().atOffset(ZoneOffset.UTC)).withSource(URI.create("org.axonframework.extensions.kafka.eventhandling.serialisation")).withType(Object.class.getCanonicalName());" is 248.,496
.,org.axonframework.extensions.kafka.eventhandling.cloudevent,CloudEventKafkaMessageConverter,CloudEventKafkaMessageConverter,Long Statement,The length of the statement "this.metadataNameResolver=builder.metadataToExtensionMap.entrySet().stream().collect(Collectors.toMap(Map.Entry::getValue`Map.Entry::getKey));" is 142.,96
.,org.axonframework.extensions.kafka.eventhandling.cloudevent,CloudEventKafkaMessageConverter,readKafkaMessage,Long Statement,The length of the statement "return upcasterChain.upcast(Stream.of(new InitialEventRepresentation(eventData`serializer))).findFirst().map(upcastedEventData -> new SerializedMessage<>(upcastedEventData.getMessageIdentifier()`new LazyDeserializingObject<>(upcastedEventData.getData()`serializer)`upcastedEventData.getMetaData())).flatMap(serializedMessage -> buildMessage(cloudEvent`serializedMessage`consumerRecord.timestamp()));" is 399.,189
.,org.axonframework.extensions.kafka.eventhandling.cloudevent,CloudEventKafkaMessageConverter,createEventData,Long Statement,The length of the statement "return new GenericDomainEventEntry<>(asNullableString(cloudEvent.getExtension(AGGREGATE_TYPE))`asNullableString(cloudEvent.getExtension(AGGREGATE_ID))`asLong(cloudEvent.getExtension(AGGREGATE_SEQ))`cloudEvent.getId()`asOffsetDateTime(cloudEvent.getTime()`fallBackTimestamp)`cloudEvent.getType()`asNullableString(cloudEvent.getExtension(MESSAGE_REVISION))`asBytes(cloudEvent.getData())`extractMetadataAsBytes(cloudEvent));" is 421.,211
.,org.axonframework.extensions.kafka.eventhandling.cloudevent,CloudEventKafkaMessageConverter,isDomainEvent,Long Statement,The length of the statement "return cloudEvent.getExtension(AGGREGATE_TYPE) != null && cloudEvent.getExtension(AGGREGATE_ID) != null && cloudEvent.getExtension(AGGREGATE_SEQ) != null;" is 154.,248
.,org.axonframework.extensions.kafka.eventhandling.cloudevent,CloudEventKafkaMessageConverter,buildMessage,Long Statement,The length of the statement "return isDomainEvent(cloudEvent) ? buildDomainEventMessage(cloudEvent`message`timestamp) : buildEventMessage(message`timestamp);" is 128.,271
.,org.axonframework.extensions.kafka.eventhandling.cloudevent,CloudEventKafkaMessageConverter,buildDomainEventMessage,Long Statement,The length of the statement "return Optional.of(new GenericDomainEventMessage<>(asNullableString(cloudEvent.getExtension(AGGREGATE_TYPE))`asNullableString(cloudEvent.getExtension(AGGREGATE_ID))`asLong(cloudEvent.getExtension(AGGREGATE_SEQ))`message`() -> timestamp));" is 238.,279
.,org.axonframework.extensions.kafka.eventhandling.cloudevent,ExtensionUtils,setExtensions,Long Statement,The length of the statement "message.getMetaData().entrySet().stream().filter(reservedMetadataFilter()).forEach(entry -> setExtension(builder`resolveExtensionName(entry.getKey()`extensionNameResolver)`entry.getValue()));" is 191.,78
.,org.axonframework.extensions.kafka.eventhandling.cloudevent,ExtensionUtils,setExtension,Complex Method,Cyclomatic complexity of the method is 9,148
.,org.axonframework.extensions.kafka.eventhandling.cloudevent,ExtensionUtils,setExtension,Long Statement,The length of the statement "throw new InvalidMetaDataException(String.format("Metadata property '%s' is already reserved to be used for Axon"`extensionName));" is 130.,148
.,org.axonframework.extensions.kafka.eventhandling.cloudevent,ExtensionUtils,setExtension,Long Statement,The length of the statement "throw new InvalidMetaDataException(String.format("Metadata property '%s' is of class '%s' and thus can't be added.\n" + "Supported classes are String` Number` Boolean` URI` OffsetDataTime and byte[]"`extensionName`value.getClass()));" is 233.,148
.,org.axonframework.extensions.kafka.eventhandling,KafkaIntegrationTest,setUp,Long Statement,The length of the statement "KafkaEventPublisher<String`byte[]> sender=KafkaEventPublisher.<String`byte[]>builder().kafkaPublisher(publisher).build();" is 121.,77
.,org.axonframework.extensions.kafka.eventhandling,KafkaIntegrationTest,setUp,Magic Number,The method contains a magic number: 300,77
.,org.axonframework.extensions.kafka.eventhandling,KafkaIntegrationTest,testPublishAndReadMessages,Long Statement,The length of the statement "StreamableKafkaMessageSource<String`byte[]> streamableMessageSource=StreamableKafkaMessageSource.<String`byte[]>builder().topics(Collections.singletonList(TEST_TOPIC)).consumerFactory(consumerFactory).fetcher(fetcher).build();" is 226.,115
.,org.axonframework.extensions.kafka.eventhandling,KafkaIntegrationTest,testPublishAndReadMessages,Magic Number,The method contains a magic number: 25,115
.,org.axonframework.extensions.kafka.eventhandling,KafkaIntegrationTest,testSkipPublishForLongPayload,Long Statement,The length of the statement "StreamableKafkaMessageSource<String`byte[]> streamableMessageSource=StreamableKafkaMessageSource.<String`byte[]>builder().topics(Collections.singletonList(TEST_TOPIC)).consumerFactory(consumerFactory).fetcher(fetcher).build();" is 226.,139
.,org.axonframework.extensions.kafka.eventhandling,KafkaIntegrationTest,testSkipPublishForLongPayload,Magic Number,The method contains a magic number: 42L,139
.,org.axonframework.extensions.kafka.eventhandling,KafkaIntegrationTest,testSkipPublishForLongPayload,Magic Number,The method contains a magic number: 25,139
.,org.axonframework.extensions.kafka.eventhandling,DefaultKafkaMessageConverterTest,toReceiverRecord,Long Statement,The length of the statement "ConsumerRecord<String`byte[]> receiverRecord=new ConsumerRecord<>(SOME_TOPIC`SOME_PARTITION`SOME_OFFSET`message.key()`message.value());" is 135.,86
.,org.axonframework.extensions.kafka.eventhandling,DefaultKafkaMessageConverterTest,setUp,Long Statement,The length of the statement "serializer=XStreamSerializer.builder().xStream(xStream).revisionResolver(new FixedValueRevisionResolver("stub-revision")).build();" is 130.,94
.,org.axonframework.extensions.kafka.eventhandling,DefaultKafkaMessageConverterTest,testReadingMessagePayloadDifferentThanByteShouldReturnEmptyMessage,Long Statement,The length of the statement "ConsumerRecord payloadDifferentThanByte=new ConsumerRecord<>("foo"`0`0`NO_TIMESTAMP`NO_TIMESTAMP_TYPE`-1L`NULL_SIZE`NULL_SIZE`"123"`"some-wrong-input"`headers);" is 160.,170
.,org.axonframework.extensions.kafka.eventhandling,DefaultKafkaMessageConverterTest,whenListIsUsedAsMetadataValue_thenAfterConvertNotTheSame,Long Statement,The length of the statement "EventMessage<Object> expected=asEventMessage("SomePayload").withMetaData(MetaData.with("key"`Collections.singletonList("value")));" is 130.,284
.,org.axonframework.extensions.kafka.eventhandling,DefaultKafkaMessageConverterTest,receiverMessage,Long Statement,The length of the statement "return testSubject.readKafkaMessage(toReceiverRecord(senderMessage)).orElseThrow(() -> new AssertionError("Expected valid message"));" is 133.,301
.,org.axonframework.extensions.kafka.eventhandling,HeaderUtilsTest,testReadingValuesAsLongExistingKeyShouldReturnLong,Magic Number,The method contains a magic number: 4_891_00_921_388_62621L,122
.,org.axonframework.extensions.kafka.eventhandling,HeaderUtilsTest,testReadingValuesAsLongExistingKeyShouldReturnLong,Magic Number,The method contains a magic number: 4_8912_00_921_388_62621L,122
.,org.axonframework.extensions.kafka.eventhandling,HeaderUtilsTest,testReadingValuesAsLongExistingKeyShouldReturnLong,Magic Number,The method contains a magic number: 4_891_00_921_388_62621L,122
.,org.axonframework.extensions.kafka.eventhandling,HeaderUtilsTest,testReadingValuesAsLongExistingKeyShouldReturnLong,Magic Number,The method contains a magic number: 4_891_00_921_388_62621L,122
.,org.axonframework.extensions.kafka.eventhandling,HeaderUtilsTest,testReadingValuesAsLongExistingKeyShouldReturnLong,Magic Number,The method contains a magic number: 42L,122
.,org.axonframework.extensions.kafka.eventhandling,HeaderUtilsTest,testReadingValuesAsLongExistingKeyShouldReturnLong,Magic Number,The method contains a magic number: 42L,122
.,org.axonframework.extensions.kafka.eventhandling,HeaderUtilsTest,testReadingValuesAsLongExistingKeyShouldReturnLong,Magic Number,The method contains a magic number: 4_8912_00_921_388_62621L,122
.,org.axonframework.extensions.kafka.eventhandling,HeaderUtilsTest,testReadingValuesAsLongExistingKeyShouldReturnLong,Magic Number,The method contains a magic number: 4_8912_00_921_388_62621L,122
.,org.axonframework.extensions.kafka.eventhandling,HeaderUtilsTest,testReadingValuesAsLongExistingKeyShouldReturnLong,Magic Number,The method contains a magic number: 42L,122
.,org.axonframework.extensions.kafka.eventhandling,HeaderUtilsTest,testReadingValueAsLongNonExistingKeyShouldReturnDefaultValue,Magic Number,The method contains a magic number: 42L,144
.,org.axonframework.extensions.kafka.eventhandling,HeaderUtilsTest,testReadingValueAsLongNonExistingKeyShouldReturnDefaultValue,Magic Number,The method contains a magic number: 42L,144
.,org.axonframework.extensions.kafka.eventhandling,HeaderUtilsTest,testWritingNonNegativeValuesShouldBeWrittenAsNonNegativeValues,Magic Number,The method contains a magic number: 200,158
.,org.axonframework.extensions.kafka.eventhandling,HeaderUtilsTest,testWritingNonNegativeValuesShouldBeWrittenAsNonNegativeValues,Magic Number,The method contains a magic number: 300L,158
.,org.axonframework.extensions.kafka.eventhandling,HeaderUtilsTest,testWritingNonNegativeValuesShouldBeWrittenAsNonNegativeValues,Magic Number,The method contains a magic number: 300.f,158
.,org.axonframework.extensions.kafka.eventhandling,HeaderUtilsTest,testWritingNegativeValuesShouldBeWrittenAsNegativeValues,Magic Number,The method contains a magic number: 123,183
.,org.axonframework.extensions.kafka.eventhandling,HeaderUtilsTest,testWritingNegativeValuesShouldBeWrittenAsNegativeValues,Magic Number,The method contains a magic number: 1_234_567_8,183
.,org.axonframework.extensions.kafka.eventhandling,HeaderUtilsTest,testWritingNegativeValuesShouldBeWrittenAsNegativeValues,Magic Number,The method contains a magic number: 1_234_567_89_0L,183
.,org.axonframework.extensions.kafka.eventhandling,HeaderUtilsTest,testWritingNegativeValuesShouldBeWrittenAsNegativeValues,Magic Number,The method contains a magic number: 1_234_567_89_0.0f,183
.,org.axonframework.extensions.kafka.eventhandling,HeaderUtilsTest,testWritingNegativeValuesShouldBeWrittenAsNegativeValues,Magic Number,The method contains a magic number: 1_234_567_89_0.987654321,183
.,org.axonframework.extensions.kafka.eventhandling,HeaderUtilsTest,testWritingCustomValueShouldBeWrittenAsRepresentedByToString,Magic Number,The method contains a magic number: 100,234
.,org.axonframework.extensions.kafka.eventhandling,HeaderUtilsTest,testGeneratingHeadersForDomainMessageShouldGenerateBothEventAndDomainHeaders,Long Statement,The length of the statement "DomainEventMessage<Object> evt=new GenericDomainEventMessage<>("Stub"`"axc123-v"`1L`"Payload"`MetaData.with("key"`"value"));" is 124.,311
.,org.axonframework.extensions.kafka.eventhandling,HeaderUtilsTest,testGeneratingHeadersWithCustomMapperShouldGeneratedCorrectHeaders,Long Statement,The length of the statement "Headers header=toHeaders(asEventMessage("SomePayload").withMetaData(MetaData.with(metaKey`"someValue"))`serializedObject()`(key`value) -> new RecordHeader(key`("evt:" + value.toString()).getBytes()));" is 200.,342
.,org.axonframework.extensions.kafka.eventhandling,DefaultKafkaMessageConverter,createKafkaMessage,Long Statement,The length of the statement "return new ProducerRecord<>(topic`null`null`recordKey(eventMessage)`serializedObject.getData()`toHeaders(eventMessage`serializedObject`headerValueMapper));" is 155.,109
.,org.axonframework.extensions.kafka.eventhandling,DefaultKafkaMessageConverter,readKafkaMessage,Long Statement,The length of the statement "return upcasterChain.upcast(Stream.of(new InitialEventRepresentation(eventData`serializer))).findFirst().map(upcastedEventData -> new SerializedMessage<>(upcastedEventData.getMessageIdentifier()`new LazyDeserializingObject<>(upcastedEventData.getData()`serializer)`upcastedEventData.getMetaData())).flatMap(serializedMessage -> buildMessage(headers`serializedMessage));" is 369.,139
.,org.axonframework.extensions.kafka.eventhandling,DefaultKafkaMessageConverter,createEventData,Long Statement,The length of the statement "return new GenericDomainEventEntry<>(valueAsString(headers`AGGREGATE_TYPE)`valueAsString(headers`AGGREGATE_ID)`valueAsLong(headers`AGGREGATE_SEQ`0L)`valueAsString(headers`MESSAGE_ID)`valueAsLong(headers`MESSAGE_TIMESTAMP)`valueAsString(headers`MESSAGE_TYPE)`valueAsString(headers`MESSAGE_REVISION`null)`messageBody`extractMetadataAsBytes(headers));" is 348.,162
.,org.axonframework.extensions.kafka.eventhandling,DefaultKafkaMessageConverter,isDomainEvent,Long Statement,The length of the statement "return headers.lastHeader(AGGREGATE_TYPE) != null && headers.lastHeader(AGGREGATE_ID) != null && headers.lastHeader(AGGREGATE_SEQ) != null;" is 139.,200
.,org.axonframework.extensions.kafka.eventhandling,DefaultKafkaMessageConverter,buildMessage,Long Statement,The length of the statement "return isDomainEvent(headers) ? buildDomainEventMessage(headers`message`timestamp) : buildEventMessage(message`timestamp);" is 122.,223
.,org.axonframework.extensions.kafka.eventhandling,DefaultKafkaMessageConverter,buildDomainEventMessage,Long Statement,The length of the statement "return Optional.of(new GenericDomainEventMessage<>(valueAsString(headers`AGGREGATE_TYPE)`valueAsString(headers`AGGREGATE_ID)`valueAsLong(headers`AGGREGATE_SEQ)`message`() -> Instant.ofEpochMilli(timestamp)));" is 208.,230
